txn_id,user_id,ts,amount,merchant_cat,merchant_id,city,country,device_id,velocity,amount_deviation,new_merchant,new_city,new_device,geo_mismatch,fraud_score,fraud_band
t_00019092,u_00142,2026-03-23 03:42:57,7.6,fuel,m_00073,Curitiba,BR,d_00059,2,1.0418077891531827,1,0,1,1,0.4078713678321302,medium
t_00019093,u_00182,2026-03-23 01:57:57,62.06,travel,m_00378,Seattle,US,d_00110,1,0.6263819065603641,1,1,1,1,0.2851894853840796,low
t_00019094,u_00006,2026-03-24 17:53:57,47.49,grocery,m_00187,Manchester,GB,d_00117,6,0.27812664574243584,1,0,1,1,0.26957034289003534,low
t_00019095,u_00081,2026-03-25 10:24:57,64.53,travel,m_00001,Mumbai,IN,d_00156,3,0.4383709655257628,1,0,1,1,0.17865232552423083,low
t_00019096,u_00074,2026-03-21 11:07:57,18.86,restaurant,m_00048,Sao Paulo,BR,d_00053,2,0.539495738809288,1,0,1,1,0.26802698608487663,low
t_00019097,u_00126,2026-03-26 16:11:57,55.06,electronics,m_00030,Delhi,IN,d_00158,4,0.18945391174836776,1,0,1,1,0.17726436654694833,low
t_00019098,u_00178,2026-03-22 07:15:57,18.23,fuel,m_00242,Manchester,GB,d_00106,4,0.6505481299477327,1,1,1,1,0.05002754144440302,low
t_00019099,u_00081,2026-03-22 07:57:57,33.76,grocery,m_00025,Curitiba,BR,d_00162,2,0.29866769594528136,1,0,1,1,0.30323168994311245,medium
t_00019100,u_00061,2026-03-22 06:51:57,33.35,fuel,m_00151,Manchester,GB,d_00035,10,0.12757682986090077,1,0,0,1,1.0,high
t_00019101,u_00136,2026-03-27 08:59:57,12.84,fuel,m_00389,Mumbai,IN,d_00181,5,0.6934343719890501,1,1,1,0,0.172985603978139,low
t_00019102,u_00117,2026-03-23 02:14:57,19.7,fuel,m_00241,London,GB,d_00088,4,0.6244419268409577,1,0,1,1,0.12786209581850583,low
t_00019103,u_00137,2026-03-21 12:19:57,24.43,travel,m_00087,Berlin,DE,d_00106,2,0.33244330110218806,1,0,1,1,0.28897803929272703,low
t_00019104,u_00194,2026-03-20 23:42:57,74.81,travel,m_00012,Bristol,GB,d_00029,0,1.8296848339172844,1,1,1,1,0.7734637641401464,high
t_00019105,u_00136,2026-03-25 10:21:57,27.82,fuel,m_00106,Hamburg,DE,d_00146,7,0.28690092852772237,1,0,1,1,0.4044518941919154,medium
t_00019106,u_00115,2026-03-24 01:24:57,3.59,fuel,m_00199,Abuja,NG,d_00159,4,1.5933057173534146,1,1,1,1,0.38127290025064364,medium
t_00019107,u_00010,2026-03-24 22:47:57,15.48,grocery,m_00032,Mumbai,IN,d_00026,3,0.7593556921881063,1,0,1,1,0.18401081703117972,low
t_00019108,u_00127,2026-03-21 11:33:57,30.11,restaurant,m_00004,Delhi,IN,d_00223,0,0.266632475589844,1,0,1,1,0.610381140683208,medium
t_00019109,u_00176,2026-03-21 10:18:57,52.18,ecommerce,m_00142,Abuja,NG,d_00089,4,0.10864477977340892,1,0,1,1,0.24515212277870535,low
t_00019110,u_00055,2026-03-21 12:02:57,38.82,travel,m_00006,Sao Paulo,BR,d_00023,5,0.03247218972390499,1,0,1,1,0.3204457688135518,medium
t_00019111,u_00136,2026-03-22 03:32:57,90.68,grocery,m_00032,Berlin,DE,d_00190,2,1.419019782819345,1,1,1,1,0.36331843262089414,medium
t_00019112,u_00163,2026-03-26 09:32:57,17.9,pharmacy,m_00066,Manchester,GB,d_00215,3,0.6875417029837608,1,0,1,1,0.1705148947335946,low
t_00019113,u_00088,2026-03-23 10:38:57,23.81,pharmacy,m_00111,Munich,DE,d_00137,1,0.39548444993706366,1,0,0,1,1.0,high
t_00019114,u_00099,2026-03-26 07:54:57,16.14,grocery,m_00250,New York,US,d_00137,4,0.7259035745332968,1,0,1,1,0.14464079518236184,low
t_00019115,u_00020,2026-03-26 23:28:57,9.53,fuel,m_00258,New York,US,d_00207,5,1.023615798936464,1,0,0,1,1.0,high
t_00019116,u_00024,2026-03-25 06:11:57,7.44,pharmacy,m_00270,Austin,US,d_00174,3,1.186905712402563,1,0,1,1,0.27738806252832593,low
t_00019117,u_00124,2026-03-22 00:03:57,18.74,pharmacy,m_00192,Manchester,GB,d_00159,5,0.8101060991145967,1,1,0,1,1.0,high
t_00019118,u_00052,2026-03-26 17:07:57,33.54,pharmacy,m_00108,Hamburg,DE,d_00175,3,0.34417550082653026,1,1,1,1,0.08916663700684757,low
t_00019119,u_00200,2026-03-22 23:16:57,41.93,restaurant,m_00167,Sao Paulo,BR,d_00034,1,0.08883793295205354,1,0,1,0,0.3524015272843649,medium
t_00019120,u_00047,2026-03-22 12:23:57,29.0,grocery,m_00168,Bristol,GB,d_00148,4,0.36977023232534245,1,0,1,1,0.15104600098909737,low
t_00019121,u_00182,2026-03-25 05:19:57,6.39,ecommerce,m_00096,Mumbai,IN,d_00208,3,1.2685578140251954,1,0,1,1,0.3056199202566723,medium
t_00019122,u_00171,2026-03-27 05:30:57,39.2,ecommerce,m_00259,Bengaluru,IN,d_00217,4,0.23915401519969837,1,1,1,1,0.15882162561664315,low
t_00019123,u_00188,2026-03-21 02:37:57,10.86,pharmacy,m_00327,Abuja,NG,d_00024,4,1.267597706967565,1,1,1,1,0.23839530922783558,low
t_00019124,u_00200,2026-03-24 08:34:57,31.23,pharmacy,m_00323,Austin,US,d_00017,4,0.45730736011716244,1,0,1,1,0.14086971047907004,low
t_00019125,u_00139,2026-03-23 21:52:57,25.93,travel,m_00319,Delhi,IN,d_00066,4,0.3580076687109848,1,0,1,1,0.15143948406326446,low
t_00019126,u_00068,2026-03-26 12:02:57,9.94,grocery,m_00039,Abuja,NG,d_00026,8,0.795364083702676,1,0,1,1,0.54191798603797,medium
t_00019127,u_00026,2026-03-26 23:44:57,60.2,travel,m_00087,Sao Paulo,BR,d_00058,4,1.1135591406308984,1,1,1,0,0.21935314388072213,low
t_00019128,u_00061,2026-03-20 16:43:57,49.22,travel,m_00045,Rio,BR,d_00134,0,0.3973795560728872,1,0,1,1,0.5966421208198363,medium
t_00019129,u_00135,2026-03-21 14:15:57,95.41,travel,m_00381,Kano,NG,d_00234,1,1.4614950108009996,1,1,1,1,0.557872544911284,medium
t_00019130,u_00077,2026-03-26 01:36:57,59.39,ecommerce,m_00392,Austin,US,d_00074,3,0.7466311865278517,1,0,1,1,0.1831669879514477,low
t_00019131,u_00178,2026-03-20 21:44:57,83.66,travel,m_00104,Berlin,DE,d_00185,2,2.2126513170484254,1,0,1,1,0.708362068425623,high
t_00019132,u_00067,2026-03-21 22:52:57,98.32,travel,m_00173,Abuja,NG,d_00174,4,2.769407533818917,1,0,1,1,0.7605438814035782,high
t_00019133,u_00075,2026-03-25 18:44:57,36.36,restaurant,m_00380,Bengaluru,IN,d_00087,4,0.0584028100800098,1,0,1,1,0.2890678632237448,low
t_00019134,u_00177,2026-03-22 20:53:57,46.03,pharmacy,m_00361,Berlin,DE,d_00158,2,0.5853718181230999,1,0,1,1,0.29465805298357994,low
t_00019135,u_00047,2026-03-26 06:52:57,17.53,grocery,m_00088,Hamburg,DE,d_00205,3,0.5763085602908491,1,0,1,1,0.15875490277397042,low
t_00019136,u_00079,2026-03-25 21:18:57,17.53,fuel,m_00135,Kano,NG,d_00187,4,0.9337982874770121,1,0,1,1,0.18937947033230684,low
t_00019137,u_00177,2026-03-23 04:12:57,12.38,ecommerce,m_00350,London,GB,d_00211,3,0.8636243821704436,0,0,1,1,1.0,high
t_00019138,u_00197,2026-03-25 12:52:57,5.47,fuel,m_00169,Bristol,GB,d_00165,5,1.0108667931002997,1,0,1,0,0.2243095417140235,low
t_00019139,u_00102,2026-03-21 21:37:57,8.3,fuel,m_00163,Curitiba,BR,d_00142,1,0.7873491113300034,1,0,1,1,0.5199145856895075,medium
t_00019140,u_00068,2026-03-23 18:13:57,7.18,grocery,m_00062,Kano,NG,d_00080,5,0.8573254253605622,1,0,1,1,0.20133721652175207,low
t_00019141,u_00112,2026-03-23 19:35:57,36.58,travel,m_00051,Kano,NG,d_00176,0,0.13419364866131867,1,1,1,1,0.5329065722076829,medium
t_00019142,u_00118,2026-03-20 17:41:57,16.94,restaurant,m_00138,Munich,DE,d_00216,1,1.0563929061247477,1,0,1,1,0.5994931917721693,medium
t_00019143,u_00174,2026-03-23 14:31:57,12.13,fuel,m_00107,Lagos,NG,d_00107,3,0.92345286384525,1,0,1,1,0.2229932024084772,low
t_00019144,u_00135,2026-03-22 03:38:57,44.82,pharmacy,m_00191,Berlin,DE,d_00169,2,0.11012859630756823,1,1,1,1,0.2829048033127971,low
t_00019145,u_00154,2026-03-27 06:29:57,90.78,electronics,m_00304,Hamburg,DE,d_00095,2,2.1727242483828078,1,0,1,0,0.535693724425157,medium
t_00019146,u_00132,2026-03-22 02:51:57,98.58,electronics,m_00174,Kano,NG,d_00030,2,0.8005259821017277,0,0,1,1,1.0,high
t_00019147,u_00131,2026-03-24 10:51:57,22.93,grocery,m_00379,Rio,BR,d_00025,4,0.42597613026184045,1,0,1,1,0.14828223283942676,low
t_00019148,u_00099,2026-03-26 19:19:57,121.49,electronics,m_00233,London,GB,d_00085,0,1.5903104336641762,1,1,1,1,0.6919967396409721,medium
t_00019149,u_00095,2026-03-27 13:06:57,53.31,electronics,m_00355,Manchester,GB,d_00038,5,0.20513034256179818,1,0,1,0,0.18703013758920128,low
t_00019150,u_00071,2026-03-27 11:03:57,8.78,pharmacy,m_00247,Austin,US,d_00024,3,1.1052883755240182,1,0,1,0,0.15501123395305072,low
t_00019151,u_00088,2026-03-25 11:06:57,215.96,travel,m_00129,Kano,NG,d_00185,3,4.16443976700561,1,1,1,1,0.966947891882002,high
t_00019152,u_00142,2026-03-22 14:26:57,102.01,travel,m_00080,Rio,BR,d_00005,1,1.6116920217115234,1,0,1,1,0.719176614137123,high
t_00019153,u_00113,2026-03-26 06:21:57,64.12,grocery,m_00370,Lagos,NG,d_00071,3,1.9275543330089528,1,0,1,1,0.5481915718157246,medium
t_00019154,u_00046,2026-03-23 21:51:57,20.2,ecommerce,m_00223,New York,US,d_00134,3,0.553477028878885,1,0,1,1,0.16134244291826727,low
t_00019155,u_00009,2026-03-21 23:00:57,107.61,electronics,m_00017,Rio,BR,d_00056,3,1.4012106803429443,1,0,1,1,0.3728281020004328,medium
t_00019156,u_00181,2026-03-27 07:07:57,58.41,electronics,m_00333,Sao Paulo,BR,d_00014,5,0.4070483260305018,1,0,1,1,0.15742786944104936,low
t_00019157,u_00150,2026-03-23 09:25:57,23.61,ecommerce,m_00322,Hamburg,DE,d_00165,4,0.14692087845003873,1,0,1,0,0.12415245741021796,low
t_00019158,u_00070,2026-03-23 02:02:57,39.69,grocery,m_00108,Munich,DE,d_00132,6,0.0789147990789434,1,0,1,1,0.3712363088998406,medium
t_00019159,u_00111,2026-03-20 23:11:57,17.1,grocery,m_00370,Bengaluru,IN,d_00066,1,0.6464842515880972,1,0,1,0,0.23852137430222298,low
t_00019160,u_00051,2026-03-25 22:57:57,61.98,restaurant,m_00051,Lagos,NG,d_00044,5,0.7271393854025928,1,1,1,1,0.0957252368544671,low
t_00019161,u_00191,2026-03-22 04:00:57,22.16,restaurant,m_00183,Munich,DE,d_00074,5,0.7180164376351694,0,0,1,1,1.0,high
t_00019162,u_00037,2026-03-23 22:46:57,23.65,pharmacy,m_00096,New York,US,d_00141,2,0.4916289404140396,1,0,1,1,0.2677980205330417,low
t_00019163,u_00020,2026-03-23 12:20:57,14.58,pharmacy,m_00203,Curitiba,BR,d_00124,5,0.891328903774412,1,0,1,1,0.21718674930525428,low
t_00019164,u_00040,2026-03-22 12:21:57,18.44,ecommerce,m_00110,Austin,US,d_00183,3,0.694086536347976,1,1,1,1,0.03416027565572444,low
t_00019165,u_00157,2026-03-27 10:56:57,15.93,ecommerce,m_00030,Sao Paulo,BR,d_00159,5,0.8101078981445397,1,0,1,1,0.19204908322380143,low
t_00019166,u_00120,2026-03-21 18:27:57,14.19,pharmacy,m_00036,Delhi,IN,d_00202,3,0.6958157322387611,1,0,1,1,0.17069265825214064,low
t_00019167,u_00149,2026-03-22 14:55:57,19.84,restaurant,m_00277,Mumbai,IN,d_00075,3,0.5213296435753597,1,0,1,1,0.16856617591770096,low
t_00019168,u_00086,2026-03-22 05:31:57,28.97,pharmacy,m_00086,Seattle,US,d_00105,6,0.4213981888745366,1,0,1,1,0.26027893765829435,low
t_00019169,u_00163,2026-03-21 23:16:57,54.13,electronics,m_00251,Kano,NG,d_00118,4,0.8686981315159608,1,0,1,1,0.16998633696446552,low
t_00019170,u_00048,2026-03-22 00:56:57,45.3,grocery,m_00278,Lagos,NG,d_00117,4,0.12741401949606382,1,0,1,1,0.2199112914437673,low
t_00019171,u_00015,2026-03-22 19:20:57,14.16,restaurant,m_00387,Delhi,IN,d_00126,6,0.8465269136706574,0,1,1,1,1.0,high
t_00019172,u_00156,2026-03-27 09:35:57,31.88,restaurant,m_00085,Curitiba,BR,d_00219,2,0.3489204314769983,1,0,1,1,0.2961796389847411,low
t_00019173,u_00192,2026-03-25 08:22:57,20.54,fuel,m_00191,Bristol,GB,d_00209,4,0.5157466594165804,1,1,0,1,1.0,high
t_00019174,u_00188,2026-03-27 10:33:57,131.59,electronics,m_00253,Berlin,DE,d_00102,3,5.253057942885366,1,0,1,0,0.9861793057943641,high
t_00019175,u_00197,2026-03-26 15:26:57,11.09,pharmacy,m_00273,Hamburg,DE,d_00078,6,0.8654124473942804,1,0,1,1,0.27499740149587104,low
t_00019176,u_00041,2026-03-25 09:17:57,33.21,pharmacy,m_00069,Rio,BR,d_00122,5,0.36973708875068756,1,1,1,1,0.12742511937879863,low
t_00019177,u_00070,2026-03-21 11:09:57,39.65,restaurant,m_00389,Rio,BR,d_00035,6,0.08067296940975101,1,0,1,1,0.3712363088998406,medium
t_00019178,u_00095,2026-03-23 04:15:57,28.53,grocery,m_00339,Curitiba,BR,d_00105,5,0.46886935442696714,1,0,1,1,0.15366719364349435,low
t_00019179,u_00108,2026-03-24 16:31:57,72.13,ecommerce,m_00394,Rio,BR,d_00113,3,0.8843623092666165,1,0,1,1,0.20844410967280236,low
t_00019180,u_00003,2026-03-21 22:02:57,8.47,grocery,m_00165,Mumbai,IN,d_00099,0,0.9191689075966988,1,0,1,1,0.6487503006746145,medium
t_00019181,u_00001,2026-03-22 23:20:57,16.43,grocery,m_00367,Seattle,US,d_00057,4,0.6827073290476531,1,0,0,1,1.0,high
t_00019182,u_00197,2026-03-26 10:21:57,49.85,electronics,m_00273,Bengaluru,IN,d_00060,3,0.13775666996609592,1,0,1,1,0.2362132427861403,low
t_00019183,u_00139,2026-03-21 17:50:57,8.76,restaurant,m_00045,Bengaluru,IN,d_00200,4,0.8222585879824924,1,0,1,1,0.16229573265490682,low
t_00019184,u_00101,2026-03-26 18:47:57,13.41,electronics,m_00273,London,GB,d_00063,2,0.6027177943020382,1,0,0,1,1.0,high
t_00019185,u_00020,2026-03-24 20:43:57,40.78,grocery,m_00051,Munich,DE,d_00040,4,0.20500877441881457,1,0,1,1,0.16420090012793898,low
t_00019186,u_00121,2026-03-27 02:44:57,49.43,restaurant,m_00374,New York,US,d_00059,5,0.20301914095809198,1,1,1,1,0.21070695193553501,low
t_00019187,u_00064,2026-03-23 17:26:57,104.61,travel,m_00394,Berlin,DE,d_00207,4,2.524540724421557,1,0,1,1,0.6800470127094258,medium
t_00019188,u_00005,2026-03-24 04:25:57,24.47,ecommerce,m_00087,Munich,DE,d_00075,4,0.4478438297306283,1,0,0,1,1.0,high
t_00019189,u_00163,2026-03-21 08:18:57,27.72,fuel,m_00064,Austin,US,d_00019,2,0.2657289738977199,1,0,0,1,1.0,high
t_00019190,u_00086,2026-03-23 05:42:57,20.12,pharmacy,m_00331,Hamburg,DE,d_00028,5,0.5810562992643155,1,1,1,1,0.08996499911815847,low
t_00019191,u_00148,2026-03-22 13:34:57,43.31,pharmacy,m_00269,New York,US,d_00096,4,0.14704489905405121,1,0,1,1,0.20438841319969048,low
t_00019192,u_00171,2026-03-24 19:50:57,36.68,grocery,m_00288,Rio,BR,d_00209,1,0.3210285971310305,1,0,0,1,1.0,high
t_00019193,u_00191,2026-03-20 23:46:57,24.67,ecommerce,m_00243,Mumbai,IN,d_00002,1,0.6561611095109742,1,1,1,1,0.28487038939601295,low
t_00019194,u_00018,2026-03-26 21:05:57,55.37,electronics,m_00215,Berlin,DE,d_00048,5,0.10887383144196752,1,0,1,1,0.23882883715867154,low
t_00019195,u_00120,2026-03-20 18:42:57,43.09,travel,m_00310,Kano,NG,d_00122,0,0.4137917322749279,1,0,1,1,0.5959130262872288,medium
t_00019196,u_00133,2026-03-26 22:02:57,5.32,pharmacy,m_00383,Bristol,GB,d_00099,6,1.3126792374353076,1,0,0,1,1.0,high
t_00019197,u_00193,2026-03-26 02:54:57,223.7,electronics,m_00243,Curitiba,BR,d_00029,6,3.0654482905192126,1,0,1,1,0.9198197538421949,high
t_00019198,u_00194,2026-03-26 23:32:57,23.46,restaurant,m_00266,Curitiba,BR,d_00103,3,0.39280010837743773,1,1,1,1,0.09062128785747214,low
t_00019199,u_00086,2026-03-22 18:35:57,32.3,ecommerce,m_00190,New York,US,d_00173,6,0.3613234422532978,0,1,1,1,1.0,high
t_00019200,u_00083,2026-03-21 06:12:57,20.15,pharmacy,m_00244,Austin,US,d_00120,2,0.5876701200013813,1,0,1,1,0.28920285225009457,low
t_00019201,u_00038,2026-03-23 15:25:57,71.1,travel,m_00257,London,GB,d_00205,2,0.6717226420664782,1,1,0,1,1.0,high
t_00019202,u_00160,2026-03-21 06:39:57,15.15,restaurant,m_00085,Bengaluru,IN,d_00105,3,0.7140909441779624,1,1,1,1,0.039948403854079606,low
t_00019203,u_00169,2026-03-26 03:45:57,76.42,pharmacy,m_00223,Hamburg,DE,d_00045,1,1.603174270812713,1,0,1,1,0.719176614137123,high
t_00019204,u_00140,2026-03-26 23:07:57,16.4,grocery,m_00136,Kano,NG,d_00130,3,0.6289097736025803,1,0,1,1,0.16173602938307985,low
t_00019205,u_00165,2026-03-25 21:48:57,14.28,ecommerce,m_00308,Lagos,NG,d_00146,3,0.7634738694784565,1,0,1,1,0.1872941515094222,low
t_00019206,u_00176,2026-03-23 04:15:57,5.22,pharmacy,m_00046,Mumbai,IN,d_00104,3,0.7416816965864705,1,1,1,1,0.05219241075954195,low
t_00019207,u_00077,2026-03-21 08:38:57,22.84,ecommerce,m_00294,London,GB,d_00060,5,0.23065281589278092,1,1,1,1,0.20799637137742844,low
t_00019208,u_00144,2026-03-26 19:14:57,10.92,grocery,m_00384,Lagos,NG,d_00036,4,1.0016836499600257,1,0,1,1,0.18577589034117858,low
t_00019209,u_00045,2026-03-26 06:25:57,10.99,grocery,m_00259,Curitiba,BR,d_00101,1,1.0522103894173918,1,1,1,1,0.38573147325538315,medium
t_00019210,u_00034,2026-03-21 15:09:57,42.95,fuel,m_00170,Curitiba,BR,d_00078,2,0.059494349316592934,0,1,1,1,1.0,high
t_00019211,u_00011,2026-03-26 15:01:57,71.33,travel,m_00381,Lagos,NG,d_00059,2,1.3868919786631049,1,0,1,1,0.48432360441100064,medium
t_00019212,u_00012,2026-03-24 04:39:57,26.58,pharmacy,m_00183,Austin,US,d_00042,7,0.25025719210981767,1,0,1,1,0.3950089167236652,medium
t_00019213,u_00184,2026-03-23 20:58:57,9.99,fuel,m_00255,Delhi,IN,d_00107,3,0.6832916701247079,0,0,1,1,0.9889310736246907,high
t_00019214,u_00011,2026-03-27 04:54:57,29.64,ecommerce,m_00128,Kano,NG,d_00240,6,0.06555115417692312,0,1,1,1,1.0,high
t_00019215,u_00143,2026-03-21 06:33:57,19.66,restaurant,m_00098,Hamburg,DE,d_00132,1,0.5404543465276912,1,0,1,1,0.46483380181598555,medium
t_00019216,u_00062,2026-03-26 09:03:57,12.76,pharmacy,m_00334,Manchester,GB,d_00149,4,0.5830705735910507,1,1,1,1,0.050450971792517785,low
t_00019217,u_00053,2026-03-25 23:14:57,67.51,electronics,m_00326,Seattle,US,d_00220,3,1.050370809368725,1,0,0,1,1.0,high
t_00019218,u_00137,2026-03-25 01:12:57,29.96,ecommerce,m_00381,Berlin,DE,d_00163,8,0.20202167002904564,1,0,1,1,0.5540868037639665,medium
t_00019219,u_00018,2026-03-27 04:05:57,34.71,restaurant,m_00008,Curitiba,BR,d_00002,5,0.3899766141447796,1,1,1,1,0.127243496627503,low
t_00019220,u_00020,2026-03-21 08:49:57,50.83,travel,m_00190,Lagos,NG,d_00131,4,0.05825524466606142,1,1,1,1,0.3008731670759367,medium
t_00019221,u_00093,2026-03-22 22:33:57,67.69,electronics,m_00188,Hamburg,DE,d_00012,2,0.4245971166505875,1,1,0,1,1.0,high
t_00019222,u_00018,2026-03-24 02:27:57,12.73,pharmacy,m_00127,Delhi,IN,d_00062,5,0.6890394971945283,1,0,1,1,0.14763867679307296,low
t_00019223,u_00196,2026-03-24 06:47:57,16.77,travel,m_00315,Mumbai,IN,d_00025,7,0.7088430433877875,0,0,1,1,1.0,high
t_00019224,u_00017,2026-03-25 02:21:57,108.46,grocery,m_00171,Rio,BR,d_00236,1,1.4372403205463031,1,1,1,1,0.5356734135684389,medium
t_00019225,u_00086,2026-03-27 12:50:57,43.25,pharmacy,m_00341,Munich,DE,d_00086,0,0.16378035651679174,1,1,1,0,0.30859099009272783,medium
t_00019226,u_00102,2026-03-23 22:20:57,31.53,ecommerce,m_00075,Curitiba,BR,d_00126,2,0.3366119187530907,1,0,1,1,0.29243390527655844,low
t_00019227,u_00167,2026-03-21 06:39:57,30.54,travel,m_00138,Bristol,GB,d_00201,2,0.013564191794123251,1,0,1,1,0.46572787073689215,medium
t_00019228,u_00101,2026-03-22 00:26:57,68.25,restaurant,m_00389,Mumbai,IN,d_00018,4,0.9392692889660361,1,0,1,1,0.19045270803807968,low
t_00019229,u_00017,2026-03-24 06:25:57,21.74,restaurant,m_00194,Abuja,NG,d_00011,3,0.6803271561568477,1,0,1,1,0.1705148947335946,low
t_00019230,u_00012,2026-03-21 15:31:57,13.8,ecommerce,m_00264,Berlin,DE,d_00017,4,0.6894918161795109,1,0,1,1,0.13155234296089302,low
t_00019231,u_00011,2026-03-21 09:49:57,28.96,fuel,m_00222,Abuja,NG,d_00087,4,0.0892417593659665,1,0,1,1,0.26785780702498263,low
t_00019232,u_00036,2026-03-24 19:29:57,30.39,ecommerce,m_00051,New York,US,d_00105,6,0.6215191769223537,1,0,1,1,0.21716624158715614,low
t_00019233,u_00180,2026-03-26 03:56:57,9.04,pharmacy,m_00132,Munich,DE,d_00100,0,1.2543830662472322,1,0,1,0,0.6233814963981951,medium
t_00019234,u_00193,2026-03-23 07:32:57,27.05,ecommerce,m_00324,Kano,NG,d_00024,4,0.3520107340371498,1,0,1,1,0.14879112255179083,low
t_00019235,u_00127,2026-03-20 23:52:57,45.34,travel,m_00073,Rio,BR,d_00193,0,0.04347596509151049,1,0,1,1,0.752955419470025,high
t_00019236,u_00140,2026-03-24 15:31:57,143.06,travel,m_00154,Curitiba,BR,d_00087,4,4.772784961831739,1,0,1,0,1.0,high
t_00019237,u_00043,2026-03-25 15:05:57,27.62,ecommerce,m_00327,Lagos,NG,d_00182,4,0.3417707855266604,0,0,1,1,1.0,high
t_00019238,u_00132,2026-03-26 07:22:57,81.24,electronics,m_00182,London,GB,d_00018,6,0.5485483237943253,1,0,1,1,0.22710103363217338,low
t_00019239,u_00122,2026-03-21 13:03:57,26.37,pharmacy,m_00300,Lagos,NG,d_00214,2,0.4286286490904907,1,0,1,1,0.28479947037075826,low
t_00019240,u_00061,2026-03-26 01:20:57,11.48,electronics,m_00045,Delhi,IN,d_00055,3,0.8510044392101097,1,1,1,1,0.0700813840411807,low
t_00019241,u_00180,2026-03-21 19:13:57,9.8,pharmacy,m_00369,Curitiba,BR,d_00075,1,1.2217953237311892,1,1,0,1,1.0,high
t_00019242,u_00113,2026-03-23 01:32:57,87.76,travel,m_00057,London,GB,d_00010,2,3.1662697256129775,1,1,1,1,0.8649154075397628,high
t_00019243,u_00165,2026-03-27 06:32:57,25.37,electronics,m_00388,New York,US,d_00109,1,0.2970316825063353,1,0,1,1,0.4958273133406603,medium
t_00019244,u_00129,2026-03-26 04:33:57,128.0,travel,m_00155,Mumbai,IN,d_00151,5,3.6243576322266424,1,0,1,1,0.9760873766544551,high
t_00019245,u_00004,2026-03-22 22:22:57,132.95,travel,m_00054,Curitiba,BR,d_00073,4,5.451806340435977,1,0,1,1,0.9997689981087569,high
t_00019246,u_00176,2026-03-24 13:16:57,12.43,restaurant,m_00361,Abuja,NG,d_00196,6,0.6111268862254243,1,0,1,1,0.2099615398513608,low
t_00019247,u_00078,2026-03-23 01:23:57,30.2,grocery,m_00016,Seattle,US,d_00218,8,0.4223672614918326,1,0,1,1,0.5457964516368142,medium
t_00019248,u_00116,2026-03-23 11:00:57,22.2,fuel,m_00329,Abuja,NG,d_00202,7,0.6071474348392895,1,0,1,1,0.33910511773979635,medium
t_00019249,u_00197,2026-03-24 19:41:57,88.83,travel,m_00219,Bengaluru,IN,d_00037,4,1.1466197296850706,1,0,1,1,0.23078978090068625,low
t_00019250,u_00136,2026-03-22 03:59:57,40.65,ecommerce,m_00057,Berlin,DE,d_00218,2,0.06128492458368185,1,1,1,1,0.3307930077966348,medium
t_00019251,u_00001,2026-03-27 09:37:57,37.87,travel,m_00312,Manchester,GB,d_00161,4,0.5003507412718575,1,0,1,0,0.06355529730515208,low
t_00019252,u_00108,2026-03-21 11:45:57,13.96,pharmacy,m_00097,Delhi,IN,d_00141,4,0.8146397606096453,1,0,1,1,0.15784677188909046,low
t_00019253,u_00059,2026-03-22 02:37:57,19.69,travel,m_00073,Manchester,GB,d_00200,6,0.3250582493661592,1,0,1,1,0.26632298041210956,low
t_00019254,u_00075,2026-03-22 05:50:57,20.59,fuel,m_00258,Mumbai,IN,d_00236,7,0.6533021327211878,1,0,1,0,0.40534770636023953,medium
t_00019255,u_00098,2026-03-23 04:52:57,169.86,electronics,m_00330,New York,US,d_00234,2,5.524944229508281,1,0,1,1,1.0,high
t_00019256,u_00114,2026-03-27 06:24:57,49.84,ecommerce,m_00314,Sao Paulo,BR,d_00199,3,0.41137765309625346,1,0,1,1,0.17770939201212854,low
t_00019257,u_00121,2026-03-25 21:38:57,233.81,electronics,m_00286,Berlin,DE,d_00117,3,5.6954385691865514,1,1,1,1,0.9898168204279838,high
t_00019258,u_00088,2026-03-21 04:34:57,31.9,fuel,m_00292,Delhi,IN,d_00142,3,0.20350013083705729,1,0,1,1,0.19254302913918597,low
t_00019259,u_00100,2026-03-21 14:42:57,32.92,electronics,m_00272,Abuja,NG,d_00096,6,0.050986981278710576,1,0,1,1,0.3948570676972123,medium
t_00019260,u_00057,2026-03-23 11:03:57,35.88,restaurant,m_00175,Curitiba,BR,d_00199,1,0.38345069237445567,1,0,1,1,0.4821407651505112,medium
t_00019261,u_00055,2026-03-25 05:06:57,31.31,ecommerce,m_00170,Abuja,NG,d_00033,8,0.17952715142834325,1,0,1,1,0.5611414552702116,medium
t_00019262,u_00076,2026-03-22 04:45:57,39.87,grocery,m_00078,Curitiba,BR,d_00166,0,0.04396587168585191,1,1,1,1,0.62012769891318,medium
t_00019263,u_00170,2026-03-26 21:20:57,11.79,pharmacy,m_00400,Berlin,DE,d_00197,1,0.9870014688199992,1,1,1,1,0.3796197374372223,medium
t_00019264,u_00078,2026-03-25 09:20:57,16.19,ecommerce,m_00314,Kano,NG,d_00041,4,0.7967332744239446,1,0,1,1,0.1536159666971334,low
t_00019265,u_00055,2026-03-22 12:08:57,4.48,ecommerce,m_00209,Delhi,IN,d_00157,3,0.7048912822579142,1,0,1,1,0.1769088507190214,low
