txn_id,user_id,ts,amount,merchant_cat,merchant_id,city,country,device_id
t_00004200,u_00177,2026-03-21 09:01:57,13.06,grocery,m_00121,Sao Paulo,BR,d_00073
t_00004201,u_00031,2026-03-27 02:08:57,9.59,ecommerce,m_00086,Rio,BR,d_00028
t_00004202,u_00191,2026-03-24 00:31:57,27.78,grocery,m_00386,Kano,NG,d_00201
t_00004203,u_00116,2026-03-24 11:09:57,15.44,restaurant,m_00152,Seattle,US,d_00182
t_00004204,u_00068,2026-03-24 01:42:57,61.86,pharmacy,m_00113,Manchester,GB,d_00106
t_00004205,u_00151,2026-03-25 18:59:57,22.08,pharmacy,m_00003,Rio,BR,d_00114
t_00004206,u_00034,2026-03-24 21:00:57,25.91,grocery,m_00134,Sao Paulo,BR,d_00221
t_00004207,u_00114,2026-03-27 08:50:57,41.12,travel,m_00309,Munich,DE,d_00138
t_00004208,u_00169,2026-03-24 11:42:57,6.73,fuel,m_00355,Bengaluru,IN,d_00212
t_00004209,u_00188,2026-03-25 23:50:57,29.01,restaurant,m_00213,Seattle,US,d_00190
t_00004210,u_00197,2026-03-22 05:28:57,23.23,grocery,m_00351,Kano,NG,d_00202
t_00004211,u_00121,2026-03-24 22:55:57,13.38,pharmacy,m_00076,Delhi,IN,d_00157
t_00004212,u_00132,2026-03-25 16:39:57,22.39,electronics,m_00045,Berlin,DE,d_00025
t_00004213,u_00029,2026-03-25 04:57:57,11.34,ecommerce,m_00161,Seattle,US,d_00055
t_00004214,u_00035,2026-03-24 21:18:57,37.49,grocery,m_00337,Kano,NG,d_00038
t_00004215,u_00147,2026-03-24 11:34:57,19.9,grocery,m_00104,Curitiba,BR,d_00053
t_00004216,u_00158,2026-03-26 18:22:57,22.08,pharmacy,m_00118,Sao Paulo,BR,d_00058
t_00004217,u_00175,2026-03-20 22:04:57,36.67,electronics,m_00236,Manchester,GB,d_00187
t_00004218,u_00053,2026-03-26 19:30:57,40.32,restaurant,m_00091,Bristol,GB,d_00220
t_00004219,u_00136,2026-03-22 22:11:57,23.48,electronics,m_00220,Curitiba,BR,d_00031
t_00004220,u_00145,2026-03-25 17:32:57,32.82,electronics,m_00394,Hamburg,DE,d_00098
t_00004221,u_00158,2026-03-22 06:58:57,40.92,pharmacy,m_00345,Rio,BR,d_00022
t_00004222,u_00187,2026-03-23 15:07:57,20.74,fuel,m_00397,Austin,US,d_00170
t_00004223,u_00146,2026-03-24 14:52:57,91.09,electronics,m_00349,Bristol,GB,d_00061
t_00004224,u_00087,2026-03-22 01:11:57,14.46,grocery,m_00175,Rio,BR,d_00141
t_00004225,u_00163,2026-03-26 21:48:57,39.66,ecommerce,m_00165,Rio,BR,d_00022
t_00004226,u_00010,2026-03-23 10:13:57,31.86,grocery,m_00173,Kano,NG,d_00070
t_00004227,u_00093,2026-03-25 05:00:57,53.2,travel,m_00175,Bengaluru,IN,d_00020
t_00004228,u_00135,2026-03-25 19:54:57,13.52,grocery,m_00203,Austin,US,d_00054
t_00004229,u_00033,2026-03-22 14:56:57,30.21,pharmacy,m_00101,Sao Paulo,BR,d_00127
t_00004230,u_00109,2026-03-24 06:46:57,25.62,grocery,m_00351,Kano,NG,d_00065
t_00004231,u_00198,2026-03-25 04:56:57,34.09,electronics,m_00340,Abuja,NG,d_00040
t_00004232,u_00128,2026-03-27 07:16:57,15.82,ecommerce,m_00376,Delhi,IN,d_00126
t_00004233,u_00022,2026-03-26 04:09:57,17.57,pharmacy,m_00374,Hamburg,DE,d_00059
t_00004234,u_00070,2026-03-22 19:07:57,18.11,fuel,m_00121,Berlin,DE,d_00222
t_00004235,u_00134,2026-03-24 13:32:57,33.46,travel,m_00122,Mumbai,IN,d_00094
t_00004236,u_00055,2026-03-27 05:17:57,14.68,fuel,m_00374,Seattle,US,d_00133
t_00004237,u_00057,2026-03-25 18:30:57,40.8,restaurant,m_00105,New York,US,d_00134
t_00004238,u_00142,2026-03-20 17:25:57,77.93,electronics,m_00348,Rio,BR,d_00057
t_00004239,u_00098,2026-03-20 14:48:57,38.25,grocery,m_00391,Manchester,GB,d_00087
t_00004240,u_00013,2026-03-23 14:58:57,85.04,fuel,m_00314,Manchester,GB,d_00183
t_00004241,u_00078,2026-03-26 17:16:57,27.4,pharmacy,m_00166,Hamburg,DE,d_00026
t_00004242,u_00066,2026-03-25 16:23:57,18.76,fuel,m_00242,Rio,BR,d_00132
t_00004243,u_00153,2026-03-24 17:46:57,30.94,restaurant,m_00088,New York,US,d_00201
t_00004244,u_00191,2026-03-20 17:57:57,86.79,electronics,m_00219,Delhi,IN,d_00081
t_00004245,u_00108,2026-03-26 22:52:57,38.26,pharmacy,m_00190,Kano,NG,d_00162
t_00004246,u_00186,2026-03-23 04:33:57,22.38,pharmacy,m_00277,Bristol,GB,d_00145
t_00004247,u_00180,2026-03-22 12:17:57,23.8,grocery,m_00171,Hamburg,DE,d_00136
t_00004248,u_00110,2026-03-25 06:25:57,57.16,electronics,m_00098,Lagos,NG,d_00027
t_00004249,u_00104,2026-03-21 12:04:57,24.52,ecommerce,m_00337,Sao Paulo,BR,d_00212
t_00004250,u_00058,2026-03-20 23:32:57,8.93,fuel,m_00293,Kano,NG,d_00225
t_00004251,u_00150,2026-03-27 04:22:57,29.41,travel,m_00367,Hamburg,DE,d_00118
t_00004252,u_00187,2026-03-27 13:21:57,30.27,pharmacy,m_00226,Bristol,GB,d_00065
t_00004253,u_00098,2026-03-23 16:08:57,21.46,fuel,m_00302,Bengaluru,IN,d_00076
t_00004254,u_00153,2026-03-26 04:13:57,22.11,grocery,m_00163,Rio,BR,d_00072
t_00004255,u_00144,2026-03-26 19:03:57,68.62,electronics,m_00266,Austin,US,d_00170
t_00004256,u_00123,2026-03-20 14:02:57,43.39,restaurant,m_00300,Hamburg,DE,d_00011
t_00004257,u_00167,2026-03-22 19:34:57,41.04,electronics,m_00015,Lagos,NG,d_00125
t_00004258,u_00156,2026-03-27 07:11:57,13.0,ecommerce,m_00003,Munich,DE,d_00081
t_00004259,u_00004,2026-03-23 22:14:57,67.93,travel,m_00077,Bristol,GB,d_00109
t_00004260,u_00133,2026-03-24 21:52:57,15.27,fuel,m_00325,Seattle,US,d_00233
t_00004261,u_00144,2026-03-22 01:58:57,41.8,grocery,m_00360,Munich,DE,d_00004
t_00004262,u_00092,2026-03-23 10:06:57,75.46,travel,m_00270,Austin,US,d_00218
t_00004263,u_00135,2026-03-26 15:35:57,68.05,electronics,m_00320,Austin,US,d_00161
t_00004264,u_00014,2026-03-23 15:24:57,17.06,pharmacy,m_00221,Austin,US,d_00033
t_00004265,u_00050,2026-03-22 05:44:57,100.77,travel,m_00287,Manchester,GB,d_00010
t_00004266,u_00019,2026-03-21 05:10:57,17.3,pharmacy,m_00358,London,GB,d_00054
t_00004267,u_00135,2026-03-27 05:18:57,19.51,pharmacy,m_00289,Munich,DE,d_00024
t_00004268,u_00115,2026-03-21 08:01:57,22.15,pharmacy,m_00198,Rio,BR,d_00169
t_00004269,u_00031,2026-03-21 22:12:57,37.96,grocery,m_00257,Hamburg,DE,d_00103
t_00004270,u_00158,2026-03-24 20:40:57,18.74,ecommerce,m_00393,Berlin,DE,d_00032
t_00004271,u_00195,2026-03-21 17:38:57,48.53,restaurant,m_00267,Bengaluru,IN,d_00001
t_00004272,u_00090,2026-03-24 12:55:57,5.87,fuel,m_00376,Curitiba,BR,d_00128
t_00004273,u_00132,2026-03-23 12:26:57,25.98,grocery,m_00209,New York,US,d_00086
t_00004274,u_00090,2026-03-24 08:49:57,34.06,electronics,m_00199,Sao Paulo,BR,d_00028
t_00004275,u_00071,2026-03-27 00:04:57,10.81,grocery,m_00004,Curitiba,BR,d_00232
t_00004276,u_00150,2026-03-21 22:06:57,114.37,electronics,m_00130,Manchester,GB,d_00095
t_00004277,u_00155,2026-03-24 15:57:57,29.1,pharmacy,m_00339,Manchester,GB,d_00158
t_00004278,u_00197,2026-03-21 09:51:57,60.0,grocery,m_00245,Austin,US,d_00164
t_00004279,u_00106,2026-03-24 03:11:57,59.36,restaurant,m_00397,Kano,NG,d_00070
t_00004280,u_00148,2026-03-24 15:46:57,85.85,restaurant,m_00268,Kano,NG,d_00037
t_00004281,u_00087,2026-03-23 06:51:57,25.93,restaurant,m_00018,London,GB,d_00090
t_00004282,u_00068,2026-03-24 14:56:57,85.48,restaurant,m_00260,Bristol,GB,d_00160
t_00004283,u_00180,2026-03-27 01:35:57,31.07,travel,m_00230,Kano,NG,d_00210
t_00004284,u_00145,2026-03-20 20:17:57,29.93,pharmacy,m_00310,Seattle,US,d_00160
t_00004285,u_00054,2026-03-23 20:02:57,70.45,ecommerce,m_00117,Manchester,GB,d_00124
t_00004286,u_00020,2026-03-22 17:21:57,28.05,ecommerce,m_00066,Manchester,GB,d_00019
t_00004287,u_00030,2026-03-26 13:32:57,37.11,pharmacy,m_00284,Delhi,IN,d_00129
t_00004288,u_00038,2026-03-24 17:16:57,35.26,pharmacy,m_00120,Bristol,GB,d_00059
t_00004289,u_00142,2026-03-23 09:05:57,17.19,fuel,m_00162,Kano,NG,d_00064
t_00004290,u_00023,2026-03-20 19:46:57,30.38,travel,m_00295,Hamburg,DE,d_00101
t_00004291,u_00197,2026-03-24 15:15:57,34.44,electronics,m_00347,Seattle,US,d_00181
t_00004292,u_00165,2026-03-27 06:52:57,47.61,pharmacy,m_00224,New York,US,d_00240
t_00004293,u_00060,2026-03-24 23:54:57,30.58,pharmacy,m_00375,Curitiba,BR,d_00149
t_00004294,u_00132,2026-03-24 15:31:57,74.91,travel,m_00047,Lagos,NG,d_00062
t_00004295,u_00156,2026-03-22 09:32:57,55.14,restaurant,m_00316,Austin,US,d_00034
t_00004296,u_00069,2026-03-24 11:33:57,137.62,grocery,m_00192,New York,US,d_00236
t_00004297,u_00176,2026-03-25 02:40:57,13.43,restaurant,m_00372,Hamburg,DE,d_00228
t_00004298,u_00160,2026-03-23 14:51:57,12.4,ecommerce,m_00270,Bristol,GB,d_00079
t_00004299,u_00027,2026-03-23 19:07:57,33.01,ecommerce,m_00211,Bristol,GB,d_00125
t_00004300,u_00131,2026-03-22 19:20:57,33.67,pharmacy,m_00244,Seattle,US,d_00073
t_00004301,u_00050,2026-03-21 14:18:57,62.62,electronics,m_00049,Sao Paulo,BR,d_00217
t_00004302,u_00141,2026-03-21 10:32:57,62.01,electronics,m_00280,Rio,BR,d_00095
t_00004303,u_00030,2026-03-27 08:08:57,56.99,travel,m_00041,Austin,US,d_00058
t_00004304,u_00191,2026-03-26 10:15:57,106.01,electronics,m_00260,Manchester,GB,d_00120
t_00004305,u_00122,2026-03-22 10:18:57,309.4,travel,m_00305,Sao Paulo,BR,d_00050
t_00004306,u_00125,2026-03-25 00:59:57,40.41,electronics,m_00028,Munich,DE,d_00010
t_00004307,u_00138,2026-03-24 13:57:57,47.72,electronics,m_00262,Berlin,DE,d_00076
t_00004308,u_00147,2026-03-23 20:14:57,94.19,travel,m_00394,Sao Paulo,BR,d_00114
t_00004309,u_00054,2026-03-22 10:03:57,17.3,pharmacy,m_00342,Seattle,US,d_00164
t_00004310,u_00176,2026-03-23 04:58:57,13.94,grocery,m_00156,Curitiba,BR,d_00036
t_00004311,u_00200,2026-03-24 12:04:57,38.8,restaurant,m_00183,Austin,US,d_00108
t_00004312,u_00141,2026-03-26 13:07:57,118.38,travel,m_00144,London,GB,d_00005
t_00004313,u_00042,2026-03-26 17:16:57,29.81,pharmacy,m_00388,Berlin,DE,d_00031
t_00004314,u_00071,2026-03-20 22:27:57,19.9,restaurant,m_00219,Bengaluru,IN,d_00166
t_00004315,u_00159,2026-03-27 01:18:57,34.37,grocery,m_00395,Curitiba,BR,d_00008
t_00004316,u_00112,2026-03-27 08:04:57,17.18,restaurant,m_00361,Munich,DE,d_00007
t_00004317,u_00045,2026-03-24 20:23:57,30.24,fuel,m_00207,Manchester,GB,d_00087
t_00004318,u_00080,2026-03-23 18:31:57,7.81,grocery,m_00313,Lagos,NG,d_00023
t_00004319,u_00029,2026-03-22 06:51:57,11.61,fuel,m_00359,Bengaluru,IN,d_00069
t_00004320,u_00019,2026-03-21 10:51:57,58.99,pharmacy,m_00214,Manchester,GB,d_00239
t_00004321,u_00054,2026-03-23 00:20:57,9.43,fuel,m_00097,Munich,DE,d_00133
t_00004322,u_00137,2026-03-24 08:57:57,7.98,fuel,m_00050,Curitiba,BR,d_00149
t_00004323,u_00183,2026-03-27 10:03:57,23.32,pharmacy,m_00012,Curitiba,BR,d_00035
t_00004324,u_00148,2026-03-26 23:52:57,12.14,grocery,m_00205,Mumbai,IN,d_00069
t_00004325,u_00146,2026-03-23 21:10:57,21.67,grocery,m_00255,Lagos,NG,d_00073
t_00004326,u_00022,2026-03-26 00:48:57,18.67,pharmacy,m_00117,Manchester,GB,d_00176
t_00004327,u_00179,2026-03-24 21:08:57,39.31,ecommerce,m_00321,Bristol,GB,d_00125
t_00004328,u_00168,2026-03-22 18:51:57,7.09,pharmacy,m_00055,Curitiba,BR,d_00062
t_00004329,u_00114,2026-03-22 03:13:57,32.89,grocery,m_00308,Mumbai,IN,d_00013
t_00004330,u_00176,2026-03-23 02:09:57,36.7,restaurant,m_00125,Austin,US,d_00184
t_00004331,u_00196,2026-03-22 07:39:57,20.6,pharmacy,m_00192,New York,US,d_00224
t_00004332,u_00007,2026-03-22 05:56:57,44.68,travel,m_00135,Lagos,NG,d_00126
t_00004333,u_00006,2026-03-26 13:53:57,22.74,fuel,m_00272,Manchester,GB,d_00230
t_00004334,u_00155,2026-03-23 13:38:57,11.67,pharmacy,m_00169,New York,US,d_00004
t_00004335,u_00140,2026-03-26 03:25:57,21.96,ecommerce,m_00313,Hamburg,DE,d_00054
t_00004336,u_00068,2026-03-26 11:40:57,51.93,restaurant,m_00045,Sao Paulo,BR,d_00119
t_00004337,u_00053,2026-03-22 12:41:57,70.46,restaurant,m_00108,Delhi,IN,d_00131
t_00004338,u_00150,2026-03-21 22:17:57,9.76,fuel,m_00099,Sao Paulo,BR,d_00042
t_00004339,u_00198,2026-03-25 06:59:57,30.85,pharmacy,m_00076,Curitiba,BR,d_00165
t_00004340,u_00107,2026-03-20 22:10:57,13.48,pharmacy,m_00175,London,GB,d_00224
t_00004341,u_00050,2026-03-26 01:37:57,34.03,pharmacy,m_00151,Munich,DE,d_00049
t_00004342,u_00120,2026-03-21 16:17:57,6.23,grocery,m_00176,Bengaluru,IN,d_00209
t_00004343,u_00049,2026-03-23 01:32:57,32.35,travel,m_00073,Mumbai,IN,d_00188
t_00004344,u_00100,2026-03-20 15:53:57,24.87,ecommerce,m_00100,Bengaluru,IN,d_00057
t_00004345,u_00092,2026-03-23 11:46:57,54.32,electronics,m_00093,Munich,DE,d_00020
t_00004346,u_00142,2026-03-24 17:59:57,19.21,grocery,m_00263,Bengaluru,IN,d_00011
t_00004347,u_00112,2026-03-27 12:57:57,130.97,travel,m_00306,Lagos,NG,d_00050
t_00004348,u_00074,2026-03-24 23:50:57,27.92,ecommerce,m_00174,Munich,DE,d_00055
t_00004349,u_00135,2026-03-24 05:04:57,50.71,ecommerce,m_00033,Delhi,IN,d_00020
t_00004350,u_00030,2026-03-21 23:34:57,20.14,fuel,m_00007,Seattle,US,d_00192
t_00004351,u_00159,2026-03-21 04:01:57,20.88,fuel,m_00292,Abuja,NG,d_00158
t_00004352,u_00165,2026-03-22 09:57:57,22.14,grocery,m_00057,Bengaluru,IN,d_00117
t_00004353,u_00125,2026-03-23 04:32:57,14.96,restaurant,m_00279,Abuja,NG,d_00229
t_00004354,u_00028,2026-03-26 12:41:57,49.43,ecommerce,m_00303,Mumbai,IN,d_00055
t_00004355,u_00192,2026-03-22 12:25:57,16.21,restaurant,m_00064,Austin,US,d_00084
t_00004356,u_00177,2026-03-26 18:19:57,89.36,grocery,m_00275,Seattle,US,d_00040
t_00004357,u_00144,2026-03-25 20:38:57,21.78,pharmacy,m_00296,Seattle,US,d_00156
t_00004358,u_00063,2026-03-24 08:54:57,16.51,ecommerce,m_00047,Kano,NG,d_00225
t_00004359,u_00190,2026-03-24 21:51:57,26.36,grocery,m_00102,Mumbai,IN,d_00057
t_00004360,u_00168,2026-03-25 21:36:57,20.1,grocery,m_00105,Sao Paulo,BR,d_00114
t_00004361,u_00043,2026-03-26 00:14:57,22.26,electronics,m_00018,Lagos,NG,d_00185
t_00004362,u_00111,2026-03-26 14:52:57,18.78,travel,m_00123,London,GB,d_00124
t_00004363,u_00125,2026-03-25 23:13:57,18.16,pharmacy,m_00051,New York,US,d_00189
t_00004364,u_00118,2026-03-22 21:58:57,37.88,travel,m_00019,London,GB,d_00065
t_00004365,u_00075,2026-03-22 23:00:57,34.43,ecommerce,m_00257,Berlin,DE,d_00041
t_00004366,u_00127,2026-03-24 21:28:57,22.98,restaurant,m_00269,Berlin,DE,d_00029
t_00004367,u_00002,2026-03-22 13:57:57,39.22,fuel,m_00181,Berlin,DE,d_00083
t_00004368,u_00002,2026-03-25 02:33:57,28.39,restaurant,m_00269,Sao Paulo,BR,d_00115
t_00004369,u_00021,2026-03-22 15:29:57,16.43,fuel,m_00126,Mumbai,IN,d_00059
t_00004370,u_00041,2026-03-24 23:45:57,11.15,grocery,m_00205,Bengaluru,IN,d_00183
t_00004371,u_00082,2026-03-21 17:48:57,27.13,restaurant,m_00144,Bengaluru,IN,d_00020
t_00004372,u_00140,2026-03-22 08:33:57,13.92,pharmacy,m_00277,Austin,US,d_00004
t_00004373,u_00066,2026-03-20 18:41:57,16.02,ecommerce,m_00393,Hamburg,DE,d_00031
t_00004374,u_00042,2026-03-23 17:38:57,12.88,ecommerce,m_00055,Lagos,NG,d_00162
t_00004375,u_00181,2026-03-24 22:37:57,48.19,ecommerce,m_00023,New York,US,d_00183
t_00004376,u_00121,2026-03-22 03:50:57,64.64,electronics,m_00373,Sao Paulo,BR,d_00161
t_00004377,u_00196,2026-03-21 18:33:57,93.89,travel,m_00301,Seattle,US,d_00081
t_00004378,u_00080,2026-03-24 14:24:57,10.18,restaurant,m_00271,Curitiba,BR,d_00088
t_00004379,u_00029,2026-03-20 19:26:57,29.48,ecommerce,m_00285,Munich,DE,d_00116
t_00004380,u_00161,2026-03-25 14:52:57,14.86,pharmacy,m_00338,Curitiba,BR,d_00166
t_00004381,u_00094,2026-03-25 03:46:57,32.19,electronics,m_00360,London,GB,d_00078
t_00004382,u_00083,2026-03-23 02:43:57,89.05,ecommerce,m_00121,Lagos,NG,d_00056
t_00004383,u_00199,2026-03-23 07:16:57,50.74,electronics,m_00158,Munich,DE,d_00081
t_00004384,u_00100,2026-03-25 14:07:57,6.75,pharmacy,m_00155,Delhi,IN,d_00052
t_00004385,u_00162,2026-03-20 15:08:57,19.51,ecommerce,m_00219,Hamburg,DE,d_00104
t_00004386,u_00021,2026-03-21 10:34:57,49.24,pharmacy,m_00162,Sao Paulo,BR,d_00170
t_00004387,u_00084,2026-03-23 03:03:57,23.67,restaurant,m_00114,Berlin,DE,d_00003
t_00004388,u_00062,2026-03-24 11:19:57,21.21,fuel,m_00319,Hamburg,DE,d_00104
t_00004389,u_00084,2026-03-27 05:26:57,26.79,grocery,m_00385,Mumbai,IN,d_00097
t_00004390,u_00166,2026-03-22 14:14:57,156.74,travel,m_00069,Munich,DE,d_00159
t_00004391,u_00004,2026-03-23 05:28:57,12.11,ecommerce,m_00396,Abuja,NG,d_00029
t_00004392,u_00096,2026-03-23 10:34:57,42.45,grocery,m_00226,Delhi,IN,d_00229
t_00004393,u_00044,2026-03-25 18:02:57,42.44,ecommerce,m_00156,New York,US,d_00065
t_00004394,u_00150,2026-03-20 22:21:57,38.4,electronics,m_00016,Seattle,US,d_00168
t_00004395,u_00013,2026-03-21 01:58:57,31.51,ecommerce,m_00358,Lagos,NG,d_00041
t_00004396,u_00161,2026-03-26 17:22:57,65.49,restaurant,m_00333,Berlin,DE,d_00134
t_00004397,u_00042,2026-03-27 11:01:57,35.64,pharmacy,m_00389,Munich,DE,d_00033
t_00004398,u_00027,2026-03-27 01:01:57,14.41,pharmacy,m_00315,Hamburg,DE,d_00015
t_00004399,u_00167,2026-03-24 05:08:57,38.0,restaurant,m_00176,Hamburg,DE,d_00121
t_00004400,u_00086,2026-03-21 18:34:57,15.82,pharmacy,m_00190,Bristol,GB,d_00036
t_00004401,u_00123,2026-03-26 15:15:57,15.53,pharmacy,m_00004,Berlin,DE,d_00136
t_00004402,u_00072,2026-03-20 22:19:57,15.76,fuel,m_00399,Munich,DE,d_00128
t_00004403,u_00004,2026-03-26 10:55:57,51.98,ecommerce,m_00241,Kano,NG,d_00109
t_00004404,u_00178,2026-03-22 04:06:57,77.4,travel,m_00037,Munich,DE,d_00095
t_00004405,u_00113,2026-03-24 14:35:57,24.24,fuel,m_00067,Lagos,NG,d_00102
t_00004406,u_00069,2026-03-22 17:14:57,101.53,travel,m_00263,Lagos,NG,d_00185
t_00004407,u_00037,2026-03-20 22:09:57,119.17,electronics,m_00026,Abuja,NG,d_00101
t_00004408,u_00007,2026-03-22 08:07:57,63.3,grocery,m_00287,Lagos,NG,d_00049
t_00004409,u_00151,2026-03-25 13:54:57,64.28,restaurant,m_00207,Manchester,GB,d_00058
t_00004410,u_00113,2026-03-22 22:53:57,8.9,ecommerce,m_00309,Seattle,US,d_00002
t_00004411,u_00156,2026-03-22 05:02:57,48.25,electronics,m_00314,New York,US,d_00240
t_00004412,u_00180,2026-03-27 13:28:57,42.1,travel,m_00184,Munich,DE,d_00212
t_00004413,u_00126,2026-03-27 07:03:57,14.43,pharmacy,m_00280,Delhi,IN,d_00221
t_00004414,u_00177,2026-03-23 01:28:57,48.33,electronics,m_00056,Delhi,IN,d_00121
t_00004415,u_00130,2026-03-22 13:56:57,155.66,travel,m_00202,Austin,US,d_00057
t_00004416,u_00122,2026-03-23 04:00:57,18.01,grocery,m_00298,Sao Paulo,BR,d_00222
t_00004417,u_00035,2026-03-25 14:37:57,84.0,travel,m_00154,London,GB,d_00082
t_00004418,u_00136,2026-03-23 17:44:57,55.74,travel,m_00016,Delhi,IN,d_00112
t_00004419,u_00178,2026-03-22 14:24:57,13.66,restaurant,m_00053,Seattle,US,d_00131
t_00004420,u_00162,2026-03-22 20:15:57,85.31,travel,m_00123,Abuja,NG,d_00164
t_00004421,u_00158,2026-03-26 23:06:57,23.03,electronics,m_00229,Curitiba,BR,d_00135
t_00004422,u_00093,2026-03-23 18:37:57,96.97,travel,m_00046,Mumbai,IN,d_00217
t_00004423,u_00164,2026-03-26 02:24:57,21.98,ecommerce,m_00363,Manchester,GB,d_00084
t_00004424,u_00042,2026-03-22 23:49:57,26.03,restaurant,m_00223,Hamburg,DE,d_00101
t_00004425,u_00075,2026-03-22 22:50:57,28.32,electronics,m_00342,Sao Paulo,BR,d_00097
t_00004426,u_00149,2026-03-21 03:53:57,16.21,restaurant,m_00242,Kano,NG,d_00022
t_00004427,u_00149,2026-03-23 15:39:57,42.22,travel,m_00140,Curitiba,BR,d_00149
t_00004428,u_00050,2026-03-25 16:04:57,46.13,electronics,m_00167,Mumbai,IN,d_00094
t_00004429,u_00197,2026-03-23 03:38:57,45.51,electronics,m_00052,Curitiba,BR,d_00045
t_00004430,u_00088,2026-03-23 19:46:57,34.26,grocery,m_00075,Sao Paulo,BR,d_00007
t_00004431,u_00094,2026-03-21 13:51:57,24.07,ecommerce,m_00310,Berlin,DE,d_00158
t_00004432,u_00020,2026-03-25 14:56:57,39.2,restaurant,m_00289,New York,US,d_00049
t_00004433,u_00196,2026-03-21 07:22:57,23.95,restaurant,m_00088,Abuja,NG,d_00195
t_00004434,u_00130,2026-03-24 04:15:57,72.51,travel,m_00282,Austin,US,d_00033
t_00004435,u_00123,2026-03-20 18:28:57,104.42,travel,m_00331,Austin,US,d_00090
t_00004436,u_00157,2026-03-21 13:05:57,27.5,ecommerce,m_00157,Manchester,GB,d_00149
t_00004437,u_00192,2026-03-26 19:38:57,255.99,travel,m_00192,Abuja,NG,d_00012
t_00004438,u_00130,2026-03-27 02:41:57,14.88,fuel,m_00054,Mumbai,IN,d_00155
t_00004439,u_00157,2026-03-27 00:16:57,17.44,fuel,m_00357,Hamburg,DE,d_00145
t_00004440,u_00037,2026-03-23 04:45:57,34.04,ecommerce,m_00252,Manchester,GB,d_00052
t_00004441,u_00046,2026-03-22 11:18:57,12.1,ecommerce,m_00218,Bengaluru,IN,d_00221
t_00004442,u_00137,2026-03-26 00:14:57,23.68,ecommerce,m_00386,Kano,NG,d_00146
t_00004443,u_00029,2026-03-21 23:46:57,14.47,pharmacy,m_00118,Abuja,NG,d_00014
t_00004444,u_00002,2026-03-20 17:02:57,27.58,ecommerce,m_00087,Delhi,IN,d_00166
t_00004445,u_00117,2026-03-22 19:38:57,8.78,restaurant,m_00062,Kano,NG,d_00172
t_00004446,u_00146,2026-03-23 10:01:57,45.36,grocery,m_00082,Bristol,GB,d_00172
t_00004447,u_00178,2026-03-26 16:15:57,43.61,ecommerce,m_00041,Abuja,NG,d_00063
t_00004448,u_00017,2026-03-21 08:40:57,54.95,electronics,m_00394,Munich,DE,d_00032
t_00004449,u_00193,2026-03-24 00:01:57,19.6,ecommerce,m_00141,Manchester,GB,d_00010
t_00004450,u_00128,2026-03-26 08:18:57,34.34,grocery,m_00162,Seattle,US,d_00001
t_00004451,u_00023,2026-03-24 07:39:57,38.2,grocery,m_00293,Seattle,US,d_00012
t_00004452,u_00162,2026-03-26 18:20:57,16.66,restaurant,m_00137,London,GB,d_00085
t_00004453,u_00030,2026-03-24 05:40:57,32.44,travel,m_00336,Austin,US,d_00090
t_00004454,u_00056,2026-03-22 19:48:57,19.4,grocery,m_00007,Mumbai,IN,d_00100
t_00004455,u_00037,2026-03-25 20:21:57,16.17,fuel,m_00189,Abuja,NG,d_00102
t_00004456,u_00141,2026-03-23 15:18:57,6.21,pharmacy,m_00217,Austin,US,d_00210
t_00004457,u_00011,2026-03-27 00:59:57,17.92,fuel,m_00168,Sao Paulo,BR,d_00182
t_00004458,u_00083,2026-03-22 00:37:57,97.9,electronics,m_00167,Austin,US,d_00016
t_00004459,u_00196,2026-03-25 06:17:57,13.73,restaurant,m_00332,Lagos,NG,d_00084
t_00004460,u_00159,2026-03-27 05:01:57,35.1,ecommerce,m_00365,Hamburg,DE,d_00096
t_00004461,u_00037,2026-03-23 21:40:57,4.28,grocery,m_00386,London,GB,d_00006
t_00004462,u_00200,2026-03-22 21:33:57,29.77,grocery,m_00073,Abuja,NG,d_00069
t_00004463,u_00048,2026-03-26 23:47:57,32.66,restaurant,m_00028,Munich,DE,d_00137
t_00004464,u_00124,2026-03-24 19:30:57,57.28,electronics,m_00388,Berlin,DE,d_00057
t_00004465,u_00025,2026-03-27 09:41:57,6.87,fuel,m_00026,New York,US,d_00141
t_00004466,u_00193,2026-03-27 01:01:57,102.85,electronics,m_00275,Bristol,GB,d_00132
t_00004467,u_00037,2026-03-20 22:45:57,59.67,ecommerce,m_00385,Sao Paulo,BR,d_00118
t_00004468,u_00174,2026-03-24 12:45:57,41.79,pharmacy,m_00236,Seattle,US,d_00113
t_00004469,u_00008,2026-03-20 15:22:57,22.87,ecommerce,m_00110,Bengaluru,IN,d_00053
t_00004470,u_00030,2026-03-24 12:16:57,22.63,electronics,m_00053,Munich,DE,d_00119
t_00004471,u_00119,2026-03-22 15:21:57,62.4,fuel,m_00137,New York,US,d_00169
t_00004472,u_00051,2026-03-21 12:46:57,83.23,electronics,m_00295,Bengaluru,IN,d_00015
t_00004473,u_00078,2026-03-23 15:02:57,83.83,electronics,m_00203,Austin,US,d_00059
t_00004474,u_00166,2026-03-26 05:33:57,11.85,fuel,m_00191,London,GB,d_00109
t_00004475,u_00106,2026-03-25 08:02:57,29.69,restaurant,m_00347,London,GB,d_00234
