customer_id,timestamp,amount,merchant_category,merchant_id,city,country,device_id
user_0087,2026-03-26 21:37:57,46.69,travel,merchant_00162,Sao Paulo,BR,device_0214
user_0097,2026-03-23 10:31:57,45.56,ecommerce,merchant_00050,Curitiba,BR,device_0215
user_0121,2026-03-20 19:59:57,14.55,grocery,merchant_00186,Munich,DE,device_0101
user_0104,2026-03-23 19:23:57,22.21,restaurant,merchant_00365,Bristol,GB,device_0127
user_0153,2026-03-23 04:39:57,32.32,fuel,merchant_00168,Munich,DE,device_0111
user_0165,2026-03-20 20:38:57,17.2,ecommerce,merchant_00137,Bengaluru,IN,device_0187
user_0147,2026-03-25 22:50:57,52.8,travel,merchant_00214,Abuja,NG,device_0163
user_0027,2026-03-25 03:50:57,43.36,electronics,merchant_00038,Seattle,US,device_0167
user_0175,2026-03-25 11:00:57,55.98,ecommerce,merchant_00180,Rio,BR,device_0156
user_0117,2026-03-23 17:11:57,23.17,fuel,merchant_00171,Rio,BR,device_0210
user_0122,2026-03-25 03:46:57,53.48,travel,merchant_00102,Manchester,GB,device_0182
user_0011,2026-03-26 22:47:57,19.06,fuel,merchant_00305,Abuja,NG,device_0219
user_0080,2026-03-26 12:09:57,31.66,ecommerce,merchant_00391,Seattle,US,device_0158
user_0046,2026-03-21 07:51:57,13.82,grocery,merchant_00181,Rio,BR,device_0240
user_0008,2026-03-20 22:01:57,18.39,grocery,merchant_00082,New York,US,device_0093
user_0052,2026-03-22 14:30:57,13.14,fuel,merchant_00376,Rio,BR,device_0063
user_0104,2026-03-20 21:24:57,7.58,ecommerce,merchant_00321,London,GB,device_0100
user_0085,2026-03-21 06:41:57,90.43,travel,merchant_00017,Bristol,GB,device_0073
user_0199,2026-03-24 16:27:57,40.51,travel,merchant_00029,Berlin,DE,device_0166
user_0030,2026-03-23 22:35:57,54.78,travel,merchant_00096,Bengaluru,IN,device_0228
user_0079,2026-03-22 22:06:57,45.36,travel,merchant_00232,London,GB,device_0155
user_0053,2026-03-25 00:30:57,10.11,restaurant,merchant_00024,Mumbai,IN,device_0108
user_0130,2026-03-20 22:27:57,27.36,grocery,merchant_00259,Manchester,GB,device_0160
user_0090,2026-03-23 17:12:57,30.4,ecommerce,merchant_00354,Kano,NG,device_0055
user_0103,2026-03-26 10:43:57,31.79,fuel,merchant_00378,Sao Paulo,BR,device_0049
user_0012,2026-03-23 12:41:57,23.61,fuel,merchant_00141,Manchester,GB,device_0106
user_0121,2026-03-27 05:33:57,33.9,restaurant,merchant_00258,Munich,DE,device_0080
user_0064,2026-03-27 00:50:57,9.11,pharmacy,merchant_00026,Hamburg,DE,device_0063
user_0040,2026-03-25 18:49:57,46.56,ecommerce,merchant_00358,Munich,DE,device_0130
user_0170,2026-03-24 06:24:57,68.77,pharmacy,merchant_00014,Curitiba,BR,device_0177
user_0063,2026-03-21 03:42:57,234.36,electronics,merchant_00179,London,GB,device_0202
user_0068,2026-03-23 08:02:57,62.89,electronics,merchant_00325,Delhi,IN,device_0164
user_0003,2026-03-24 18:56:57,46.31,ecommerce,merchant_00218,Bristol,GB,device_0043
user_0098,2026-03-21 12:35:57,22.97,grocery,merchant_00393,Seattle,US,device_0216
user_0003,2026-03-21 15:14:57,57.29,electronics,merchant_00024,Rio,BR,device_0093
user_0034,2026-03-21 20:08:57,57.03,fuel,merchant_00313,Seattle,US,device_0141
user_0093,2026-03-24 13:39:57,17.66,fuel,merchant_00285,Rio,BR,device_0080
user_0127,2026-03-21 04:27:57,26.15,pharmacy,merchant_00076,Manchester,GB,device_0025
user_0135,2026-03-23 13:20:57,28.3,pharmacy,merchant_00040,Hamburg,DE,device_0085
user_0187,2026-03-21 16:26:57,44.06,grocery,merchant_00051,Hamburg,DE,device_0229
user_0166,2026-03-22 21:27:57,20.42,restaurant,merchant_00019,Delhi,IN,device_0096
user_0020,2026-03-24 17:45:57,7.95,grocery,merchant_00329,Bristol,GB,device_0194
user_0055,2026-03-26 10:28:57,148.74,travel,merchant_00027,Kano,NG,device_0143
user_0142,2026-03-21 05:37:57,18.68,fuel,merchant_00178,Manchester,GB,device_0149
user_0010,2026-03-23 13:36:57,23.55,ecommerce,merchant_00049,Berlin,DE,device_0146
user_0022,2026-03-24 22:11:57,31.99,fuel,merchant_00175,Lagos,NG,device_0001
user_0140,2026-03-21 06:34:57,22.19,ecommerce,merchant_00023,New York,US,device_0059
user_0044,2026-03-25 00:57:57,35.5,ecommerce,merchant_00026,Abuja,NG,device_0190
user_0155,2026-03-23 01:43:57,92.3,travel,merchant_00130,Kano,NG,device_0002
user_0198,2026-03-23 00:31:57,17.42,ecommerce,merchant_00089,Munich,DE,device_0047
user_0042,2026-03-21 23:53:57,22.46,electronics,merchant_00383,London,GB,device_0108
user_0081,2026-03-27 12:10:57,39.74,electronics,merchant_00349,Austin,US,device_0233
user_0098,2026-03-22 15:16:57,14.12,ecommerce,merchant_00123,Delhi,IN,device_0085
user_0123,2026-03-27 10:47:57,139.37,travel,merchant_00088,Delhi,IN,device_0156
user_0041,2026-03-24 04:27:57,52.07,ecommerce,merchant_00291,Curitiba,BR,device_0151
user_0052,2026-03-25 12:59:57,29.4,electronics,merchant_00145,Sao Paulo,BR,device_0142
user_0129,2026-03-22 18:47:57,25.99,restaurant,merchant_00126,Abuja,NG,device_0014
user_0082,2026-03-23 11:06:57,11.54,ecommerce,merchant_00273,Bengaluru,IN,device_0094
user_0151,2026-03-23 01:57:57,27.7,pharmacy,merchant_00252,Berlin,DE,device_0092
user_0035,2026-03-27 05:20:57,71.6,electronics,merchant_00162,Munich,DE,device_0099
user_0091,2026-03-22 01:28:57,78.59,electronics,merchant_00182,Seattle,US,device_0022
user_0160,2026-03-22 22:28:57,30.24,electronics,merchant_00279,Manchester,GB,device_0026
user_0181,2026-03-25 21:48:57,34.25,restaurant,merchant_00235,Bengaluru,IN,device_0184
user_0061,2026-03-26 11:53:57,23.34,fuel,merchant_00319,Lagos,NG,device_0092
user_0198,2026-03-22 12:57:57,22.65,ecommerce,merchant_00071,Lagos,NG,device_0107
user_0153,2026-03-22 17:39:57,40.0,travel,merchant_00294,Kano,NG,device_0046
user_0160,2026-03-20 22:04:57,77.47,travel,merchant_00162,Rio,BR,device_0023
user_0056,2026-03-20 19:00:57,22.58,fuel,merchant_00123,Mumbai,IN,device_0102
user_0069,2026-03-26 07:02:57,29.34,ecommerce,merchant_00145,Rio,BR,device_0021
user_0179,2026-03-24 03:37:57,22.16,restaurant,merchant_00024,New York,US,device_0137
user_0013,2026-03-27 00:34:57,82.75,travel,merchant_00338,Lagos,NG,device_0225
user_0007,2026-03-25 21:24:57,19.02,fuel,merchant_00044,Austin,US,device_0032
user_0180,2026-03-26 01:08:57,16.95,grocery,merchant_00051,Bengaluru,IN,device_0101
user_0184,2026-03-22 11:46:57,7.0,fuel,merchant_00100,New York,US,device_0191
user_0160,2026-03-23 08:20:57,7.74,fuel,merchant_00290,Lagos,NG,device_0239
user_0197,2026-03-24 14:55:57,32.9,pharmacy,merchant_00324,London,GB,device_0052
user_0001,2026-03-27 07:53:57,41.43,restaurant,merchant_00224,Abuja,NG,device_0115
user_0064,2026-03-20 16:43:57,78.94,electronics,merchant_00273,Berlin,DE,device_0218
user_0002,2026-03-21 12:16:57,20.28,grocery,merchant_00217,Berlin,DE,device_0032
user_0174,2026-03-25 19:40:57,40.96,grocery,merchant_00359,Seattle,US,device_0034
user_0036,2026-03-25 03:21:57,22.04,fuel,merchant_00262,Curitiba,BR,device_0070
user_0153,2026-03-26 04:46:57,12.93,fuel,merchant_00348,Bengaluru,IN,device_0166
user_0121,2026-03-27 06:50:57,34.1,travel,merchant_00084,Berlin,DE,device_0074
user_0187,2026-03-24 17:04:57,17.96,ecommerce,merchant_00185,Lagos,NG,device_0128
user_0014,2026-03-26 08:23:57,36.13,travel,merchant_00209,Hamburg,DE,device_0234
user_0041,2026-03-24 04:33:57,44.21,ecommerce,merchant_00093,Hamburg,DE,device_0079
user_0035,2026-03-24 21:49:57,15.44,restaurant,merchant_00216,Kano,NG,device_0236
user_0157,2026-03-23 09:14:57,34.36,pharmacy,merchant_00325,Munich,DE,device_0233
user_0165,2026-03-26 14:12:57,109.99,electronics,merchant_00234,Austin,US,device_0095
user_0115,2026-03-22 06:53:57,22.71,grocery,merchant_00369,Berlin,DE,device_0065
user_0115,2026-03-20 21:36:57,5.88,fuel,merchant_00240,Sao Paulo,BR,device_0148
user_0197,2026-03-27 11:49:57,58.89,pharmacy,merchant_00341,Abuja,NG,device_0151
user_0178,2026-03-23 03:33:57,5.35,ecommerce,merchant_00061,Delhi,IN,device_0143
user_0193,2026-03-20 15:48:57,27.34,pharmacy,merchant_00069,Curitiba,BR,device_0170
user_0149,2026-03-24 06:22:57,12.62,pharmacy,merchant_00363,Abuja,NG,device_0068
user_0197,2026-03-26 06:26:57,149.82,travel,merchant_00193,Munich,DE,device_0166
user_0051,2026-03-23 21:27:57,13.25,grocery,merchant_00226,Hamburg,DE,device_0032
user_0070,2026-03-27 00:03:57,31.32,ecommerce,merchant_00325,Kano,NG,device_0222
user_0069,2026-03-21 05:23:57,29.4,ecommerce,merchant_00011,Curitiba,BR,device_0040
user_0089,2026-03-22 07:17:57,33.54,travel,merchant_00136,London,GB,device_0182
user_0134,2026-03-26 09:27:57,20.26,electronics,merchant_00379,Seattle,US,device_0199
user_0043,2026-03-24 17:15:57,24.1,pharmacy,merchant_00145,Curitiba,BR,device_0122
user_0049,2026-03-22 14:50:57,43.79,ecommerce,merchant_00112,Manchester,GB,device_0103
user_0091,2026-03-20 20:45:57,12.0,pharmacy,merchant_00323,Curitiba,BR,device_0080
user_0176,2026-03-21 18:16:57,60.41,electronics,merchant_00130,Austin,US,device_0127
user_0008,2026-03-22 01:14:57,48.18,electronics,merchant_00223,Curitiba,BR,device_0177
user_0011,2026-03-21 07:58:57,121.67,travel,merchant_00345,London,GB,device_0198
user_0064,2026-03-22 19:37:57,18.53,fuel,merchant_00182,Delhi,IN,device_0220
user_0007,2026-03-24 22:03:57,167.32,travel,merchant_00083,Berlin,DE,device_0235
user_0192,2026-03-24 18:52:57,51.02,grocery,merchant_00067,Bristol,GB,device_0079
user_0059,2026-03-23 19:59:57,78.92,travel,merchant_00143,Abuja,NG,device_0010
user_0009,2026-03-20 21:55:57,66.06,travel,merchant_00143,Austin,US,device_0164
user_0017,2026-03-24 19:49:57,19.29,restaurant,merchant_00090,Hamburg,DE,device_0150
user_0186,2026-03-24 01:34:57,114.9,electronics,merchant_00222,Mumbai,IN,device_0124
user_0121,2026-03-20 16:10:57,18.34,travel,merchant_00181,Berlin,DE,device_0229
user_0048,2026-03-22 05:56:57,27.36,ecommerce,merchant_00062,Abuja,NG,device_0205
user_0180,2026-03-21 09:44:57,11.41,pharmacy,merchant_00303,Seattle,US,device_0153
user_0151,2026-03-23 23:05:57,5.98,fuel,merchant_00376,Bengaluru,IN,device_0170
user_0003,2026-03-22 05:32:57,30.66,grocery,merchant_00299,Berlin,DE,device_0058
user_0165,2026-03-21 05:20:57,11.58,grocery,merchant_00132,Curitiba,BR,device_0133
user_0141,2026-03-20 22:57:57,75.76,electronics,merchant_00388,Curitiba,BR,device_0001
user_0157,2026-03-26 03:04:57,6.93,fuel,merchant_00014,Berlin,DE,device_0103
user_0139,2026-03-25 13:46:57,34.41,electronics,merchant_00351,Bristol,GB,device_0159
user_0048,2026-03-25 00:33:57,14.87,grocery,merchant_00333,Sao Paulo,BR,device_0066
user_0152,2026-03-27 02:56:57,187.69,electronics,merchant_00003,Munich,DE,device_0135
user_0101,2026-03-26 19:37:57,96.06,electronics,merchant_00347,London,GB,device_0017
user_0035,2026-03-27 13:49:57,18.63,grocery,merchant_00165,New York,US,device_0031
user_0112,2026-03-26 22:28:57,20.42,grocery,merchant_00353,Abuja,NG,device_0100
user_0008,2026-03-24 04:15:57,24.49,fuel,merchant_00106,Manchester,GB,device_0135
user_0127,2026-03-23 19:48:57,44.54,travel,merchant_00263,Munich,DE,device_0094
user_0057,2026-03-22 21:19:57,17.9,ecommerce,merchant_00044,Mumbai,IN,device_0035
user_0173,2026-03-20 23:06:57,23.95,restaurant,merchant_00272,Sao Paulo,BR,device_0211
user_0022,2026-03-26 03:52:57,14.7,fuel,merchant_00253,Sao Paulo,BR,device_0115
user_0156,2026-03-27 09:39:57,23.85,restaurant,merchant_00210,Hamburg,DE,device_0204
user_0168,2026-03-23 10:32:57,50.47,travel,merchant_00184,Bristol,GB,device_0028
user_0144,2026-03-24 14:51:57,18.22,fuel,merchant_00232,Munich,DE,device_0134
user_0099,2026-03-26 19:57:57,20.62,fuel,merchant_00021,Berlin,DE,device_0195
user_0086,2026-03-27 07:12:57,82.0,restaurant,merchant_00175,Mumbai,IN,device_0076
user_0008,2026-03-24 14:00:57,49.74,pharmacy,merchant_00065,Abuja,NG,device_0058
user_0124,2026-03-22 18:44:57,116.73,electronics,merchant_00128,Bristol,GB,device_0062
user_0163,2026-03-22 06:56:57,24.85,restaurant,merchant_00331,Bengaluru,IN,device_0033
user_0083,2026-03-22 10:01:57,53.08,electronics,merchant_00305,Bristol,GB,device_0010
user_0085,2026-03-20 22:52:57,51.66,travel,merchant_00352,Kano,NG,device_0025
user_0161,2026-03-25 22:06:57,35.05,electronics,merchant_00159,Kano,NG,device_0117
user_0035,2026-03-22 04:28:57,31.26,fuel,merchant_00048,Seattle,US,device_0097
user_0083,2026-03-21 22:28:57,94.36,electronics,merchant_00393,Sao Paulo,BR,device_0187
user_0016,2026-03-21 15:10:57,13.01,pharmacy,merchant_00062,Manchester,GB,device_0150
user_0194,2026-03-20 16:45:57,27.95,ecommerce,merchant_00356,Curitiba,BR,device_0177
user_0145,2026-03-22 08:44:57,21.83,ecommerce,merchant_00315,Bengaluru,IN,device_0216
user_0054,2026-03-25 16:05:57,33.81,ecommerce,merchant_00089,Curitiba,BR,device_0204
user_0142,2026-03-27 11:00:57,34.69,ecommerce,merchant_00104,Delhi,IN,device_0233
user_0170,2026-03-25 20:41:57,12.04,pharmacy,merchant_00252,Bristol,GB,device_0230
user_0166,2026-03-25 05:21:57,26.47,grocery,merchant_00175,Curitiba,BR,device_0141
user_0077,2026-03-24 02:58:57,101.86,electronics,merchant_00031,Munich,DE,device_0062
user_0002,2026-03-21 18:44:57,11.86,pharmacy,merchant_00074,Munich,DE,device_0181
user_0124,2026-03-20 18:39:57,15.79,fuel,merchant_00019,Bengaluru,IN,device_0059
user_0079,2026-03-21 10:21:57,24.86,pharmacy,merchant_00081,Berlin,DE,device_0166
user_0021,2026-03-22 15:31:57,5.61,ecommerce,merchant_00279,Berlin,DE,device_0097
user_0187,2026-03-24 08:58:57,307.36,electronics,merchant_00083,Curitiba,BR,device_0109
user_0127,2026-03-25 08:17:57,88.58,travel,merchant_00061,Delhi,IN,device_0071
user_0018,2026-03-20 21:41:57,35.7,electronics,merchant_00290,Sao Paulo,BR,device_0207
user_0117,2026-03-22 03:10:57,33.97,travel,merchant_00063,Seattle,US,device_0031
user_0191,2026-03-22 11:42:57,23.79,grocery,merchant_00088,New York,US,device_0237
user_0192,2026-03-21 05:46:57,95.56,electronics,merchant_00352,Rio,BR,device_0066
user_0141,2026-03-26 00:24:57,13.39,grocery,merchant_00329,Lagos,NG,device_0133
user_0084,2026-03-20 22:26:57,11.12,grocery,merchant_00113,New York,US,device_0092
user_0192,2026-03-25 20:59:57,15.25,grocery,merchant_00347,Munich,DE,device_0183
user_0132,2026-03-26 08:25:57,21.74,grocery,merchant_00134,New York,US,device_0138
user_0130,2026-03-21 07:32:57,47.57,pharmacy,merchant_00283,Rio,BR,device_0211
user_0076,2026-03-24 06:10:57,28.73,fuel,merchant_00069,Austin,US,device_0183
user_0033,2026-03-21 01:30:57,11.84,ecommerce,merchant_00052,Rio,BR,device_0139
user_0065,2026-03-24 02:37:57,34.52,fuel,merchant_00118,Lagos,NG,device_0110
user_0143,2026-03-20 18:36:57,26.15,fuel,merchant_00005,Hamburg,DE,device_0192
user_0126,2026-03-23 10:06:57,6.59,restaurant,merchant_00043,Delhi,IN,device_0020
user_0039,2026-03-22 18:56:57,23.03,ecommerce,merchant_00190,Manchester,GB,device_0161
user_0162,2026-03-25 04:00:57,58.52,restaurant,merchant_00001,Abuja,NG,device_0202
user_0148,2026-03-25 23:13:57,84.49,travel,merchant_00142,Bengaluru,IN,device_0237
user_0080,2026-03-24 12:22:57,11.31,pharmacy,merchant_00010,Munich,DE,device_0100
user_0064,2026-03-21 19:43:57,26.87,ecommerce,merchant_00076,Lagos,NG,device_0178
user_0122,2026-03-24 21:12:57,4.32,fuel,merchant_00346,Berlin,DE,device_0229
user_0047,2026-03-22 08:21:57,24.8,ecommerce,merchant_00335,Mumbai,IN,device_0077
user_0098,2026-03-26 07:00:57,42.23,travel,merchant_00070,Delhi,IN,device_0166
user_0015,2026-03-27 02:58:57,14.33,pharmacy,merchant_00322,New York,US,device_0164
user_0142,2026-03-23 17:52:57,6.26,fuel,merchant_00062,Lagos,NG,device_0162
user_0151,2026-03-26 12:25:57,22.57,electronics,merchant_00231,Seattle,US,device_0019
user_0035,2026-03-21 09:51:57,27.27,electronics,merchant_00308,Manchester,GB,device_0205
user_0107,2026-03-25 09:08:57,32.05,grocery,merchant_00022,New York,US,device_0032
user_0013,2026-03-22 06:12:57,36.0,pharmacy,merchant_00210,Kano,NG,device_0047
user_0083,2026-03-24 22:35:57,45.74,pharmacy,merchant_00288,London,GB,device_0166
user_0148,2026-03-23 11:45:57,76.34,electronics,merchant_00003,Rio,BR,device_0008
user_0065,2026-03-26 06:18:57,23.84,ecommerce,merchant_00244,Kano,NG,device_0213
user_0157,2026-03-23 16:04:57,14.37,grocery,merchant_00384,Austin,US,device_0219
user_0143,2026-03-27 01:52:57,19.06,fuel,merchant_00179,Austin,US,device_0001
user_0028,2026-03-27 08:58:57,47.14,restaurant,merchant_00270,Kano,NG,device_0232
user_0063,2026-03-22 23:46:57,56.58,travel,merchant_00362,Rio,BR,device_0029
user_0121,2026-03-23 09:40:57,17.63,grocery,merchant_00139,Seattle,US,device_0076
user_0142,2026-03-22 19:31:57,40.89,ecommerce,merchant_00042,Curitiba,BR,device_0151
user_0024,2026-03-23 04:25:57,28.74,pharmacy,merchant_00135,Bengaluru,IN,device_0191
user_0078,2026-03-20 14:37:57,45.5,pharmacy,merchant_00216,Delhi,IN,device_0202
user_0083,2026-03-25 00:22:57,15.09,ecommerce,merchant_00138,Lagos,NG,device_0122
user_0076,2026-03-25 16:31:57,10.19,ecommerce,merchant_00320,Bengaluru,IN,device_0157
user_0092,2026-03-22 01:27:57,15.05,grocery,merchant_00064,Berlin,DE,device_0231
user_0103,2026-03-21 12:25:57,10.09,fuel,merchant_00352,Abuja,NG,device_0205
user_0159,2026-03-22 20:05:57,10.21,restaurant,merchant_00240,Berlin,DE,device_0063
user_0163,2026-03-21 20:43:57,71.02,electronics,merchant_00295,Curitiba,BR,device_0223
user_0007,2026-03-25 15:04:57,16.5,pharmacy,merchant_00132,London,GB,device_0183
user_0121,2026-03-23 02:29:57,84.63,electronics,merchant_00315,Seattle,US,device_0221
user_0188,2026-03-26 21:12:57,167.48,electronics,merchant_00170,Abuja,NG,device_0115
user_0083,2026-03-22 09:33:57,17.08,grocery,merchant_00350,Mumbai,IN,device_0063
user_0087,2026-03-27 09:46:57,33.08,travel,merchant_00368,Austin,US,device_0012
user_0093,2026-03-26 22:09:57,37.88,travel,merchant_00104,Sao Paulo,BR,device_0088
user_0167,2026-03-24 16:38:57,93.36,travel,merchant_00057,Rio,BR,device_0089
user_0118,2026-03-27 03:25:57,13.42,pharmacy,merchant_00322,Manchester,GB,device_0172
user_0159,2026-03-26 19:56:57,66.96,grocery,merchant_00236,Berlin,DE,device_0115
user_0105,2026-03-24 11:50:57,23.51,pharmacy,merchant_00216,Manchester,GB,device_0227
user_0037,2026-03-22 09:06:57,7.83,grocery,merchant_00355,Mumbai,IN,device_0028
user_0100,2026-03-26 20:29:57,34.07,travel,merchant_00056,Berlin,DE,device_0155
user_0002,2026-03-22 23:05:57,31.7,restaurant,merchant_00258,New York,US,device_0015
user_0015,2026-03-22 06:51:57,88.29,travel,merchant_00006,Kano,NG,device_0025
user_0002,2026-03-26 13:04:57,27.94,ecommerce,merchant_00268,Munich,DE,device_0195
user_0027,2026-03-21 15:40:57,17.25,fuel,merchant_00005,Delhi,IN,device_0228
user_0043,2026-03-22 07:28:57,12.39,fuel,merchant_00378,Bengaluru,IN,device_0139
user_0189,2026-03-21 00:38:57,98.75,electronics,merchant_00045,Curitiba,BR,device_0098
user_0120,2026-03-24 04:08:57,28.33,ecommerce,merchant_00325,Rio,BR,device_0164
user_0045,2026-03-22 05:46:57,47.16,fuel,merchant_00134,Seattle,US,device_0009
user_0104,2026-03-26 12:31:57,96.5,electronics,merchant_00175,New York,US,device_0011
user_0036,2026-03-27 00:22:57,18.11,travel,merchant_00107,Rio,BR,device_0083
user_0128,2026-03-23 01:23:57,24.5,fuel,merchant_00232,Abuja,NG,device_0100
user_0141,2026-03-27 06:02:57,36.1,travel,merchant_00262,Seattle,US,device_0198
user_0099,2026-03-22 02:14:57,26.03,grocery,merchant_00385,Bristol,GB,device_0085
user_0190,2026-03-24 09:57:57,44.4,grocery,merchant_00279,Curitiba,BR,device_0159
user_0059,2026-03-26 17:31:57,29.58,fuel,merchant_00015,Berlin,DE,device_0016
user_0139,2026-03-25 02:41:57,15.56,fuel,merchant_00034,Lagos,NG,device_0216
user_0110,2026-03-20 22:17:57,21.34,ecommerce,merchant_00357,Hamburg,DE,device_0181
user_0091,2026-03-27 01:42:57,21.2,grocery,merchant_00351,Berlin,DE,device_0021
user_0031,2026-03-25 16:35:57,90.04,electronics,merchant_00095,London,GB,device_0075
user_0058,2026-03-26 01:50:57,41.92,travel,merchant_00196,Curitiba,BR,device_0156
user_0150,2026-03-27 08:23:57,37.01,electronics,merchant_00037,Hamburg,DE,device_0006
user_0173,2026-03-25 18:02:57,78.03,electronics,merchant_00293,Manchester,GB,device_0206
user_0094,2026-03-27 08:36:57,16.69,fuel,merchant_00257,Curitiba,BR,device_0200
user_0079,2026-03-25 05:07:57,28.79,ecommerce,merchant_00370,Hamburg,DE,device_0027
user_0073,2026-03-23 19:53:57,120.79,travel,merchant_00039,Lagos,NG,device_0205
user_0087,2026-03-21 04:55:57,21.13,fuel,merchant_00064,Hamburg,DE,device_0098
user_0040,2026-03-24 18:29:57,13.96,fuel,merchant_00058,Austin,US,device_0173
user_0041,2026-03-25 02:37:57,32.2,fuel,merchant_00372,Austin,US,device_0226
user_0019,2026-03-26 13:17:57,33.58,pharmacy,merchant_00309,Austin,US,device_0157
user_0165,2026-03-21 02:24:57,130.48,pharmacy,merchant_00080,Delhi,IN,device_0208
user_0001,2026-03-24 15:41:57,7.34,restaurant,merchant_00280,Hamburg,DE,device_0068
user_0130,2026-03-25 07:46:57,8.0,restaurant,merchant_00051,New York,US,device_0135
user_0097,2026-03-24 02:02:57,46.78,ecommerce,merchant_00102,Rio,BR,device_0015
user_0130,2026-03-25 08:15:57,31.94,grocery,merchant_00372,Hamburg,DE,device_0147
user_0040,2026-03-25 00:11:57,15.26,restaurant,merchant_00366,Abuja,NG,device_0213
user_0016,2026-03-26 01:29:57,21.84,fuel,merchant_00036,Austin,US,device_0098
user_0076,2026-03-26 02:45:57,12.65,pharmacy,merchant_00256,Mumbai,IN,device_0199
user_0198,2026-03-25 06:35:57,103.21,electronics,merchant_00282,Abuja,NG,device_0182
user_0141,2026-03-21 00:14:57,19.27,fuel,merchant_00048,Austin,US,device_0204
user_0007,2026-03-25 11:16:57,17.69,ecommerce,merchant_00076,Berlin,DE,device_0038
user_0021,2026-03-25 15:24:57,61.55,restaurant,merchant_00206,Rio,BR,device_0196
user_0076,2026-03-21 03:09:57,54.16,travel,merchant_00348,Rio,BR,device_0006
user_0050,2026-03-26 16:20:57,5.54,pharmacy,merchant_00353,Rio,BR,device_0108
user_0200,2026-03-27 11:07:57,30.39,pharmacy,merchant_00144,London,GB,device_0158
user_0121,2026-03-25 07:27:57,52.09,fuel,merchant_00218,Manchester,GB,device_0099
user_0127,2026-03-26 16:43:57,85.26,travel,merchant_00336,Delhi,IN,device_0172
user_0058,2026-03-27 02:12:57,16.6,fuel,merchant_00304,Kano,NG,device_0083
user_0150,2026-03-23 21:57:57,30.56,pharmacy,merchant_00278,Mumbai,IN,device_0159
user_0079,2026-03-22 15:30:57,69.71,fuel,merchant_00331,New York,US,device_0051
user_0186,2026-03-21 03:03:57,73.74,travel,merchant_00079,Bengaluru,IN,device_0026
user_0124,2026-03-23 01:44:57,92.39,electronics,merchant_00337,London,GB,device_0144
user_0047,2026-03-25 13:09:57,79.3,electronics,merchant_00341,Austin,US,device_0138
user_0136,2026-03-23 21:17:57,10.91,pharmacy,merchant_00150,Mumbai,IN,device_0228
user_0115,2026-03-24 23:02:57,38.14,grocery,merchant_00238,Berlin,DE,device_0204
user_0058,2026-03-24 02:35:57,85.46,ecommerce,merchant_00267,New York,US,device_0194
user_0047,2026-03-25 14:06:57,31.85,electronics,merchant_00053,Kano,NG,device_0025
user_0148,2026-03-24 12:20:57,25.07,restaurant,merchant_00190,Lagos,NG,device_0044
user_0059,2026-03-22 19:58:57,67.24,electronics,merchant_00297,Bristol,GB,device_0052
user_0078,2026-03-27 09:42:57,33.92,grocery,merchant_00376,Curitiba,BR,device_0221
user_0126,2026-03-25 12:55:57,160.94,pharmacy,merchant_00368,Sao Paulo,BR,device_0107
user_0190,2026-03-24 14:48:57,52.79,pharmacy,merchant_00115,Hamburg,DE,device_0129
user_0154,2026-03-21 00:02:57,32.56,fuel,merchant_00309,Austin,US,device_0034
user_0187,2026-03-21 13:08:57,7.29,restaurant,merchant_00288,Manchester,GB,device_0006
user_0034,2026-03-24 00:28:57,26.62,pharmacy,merchant_00258,Mumbai,IN,device_0032
user_0076,2026-03-24 12:51:57,15.92,restaurant,merchant_00106,New York,US,device_0170
user_0103,2026-03-24 22:18:57,26.76,grocery,merchant_00023,London,GB,device_0178
user_0096,2026-03-23 05:44:57,33.28,restaurant,merchant_00394,London,GB,device_0081
user_0063,2026-03-22 21:25:57,12.1,ecommerce,merchant_00270,Mumbai,IN,device_0218
user_0007,2026-03-24 13:38:57,11.55,fuel,merchant_00285,Kano,NG,device_0143
user_0146,2026-03-23 03:03:57,35.91,pharmacy,merchant_00004,Seattle,US,device_0048
user_0189,2026-03-23 04:31:57,8.95,fuel,merchant_00087,Delhi,IN,device_0121
user_0134,2026-03-21 00:44:57,106.97,electronics,merchant_00101,Mumbai,IN,device_0220
user_0001,2026-03-26 02:42:57,22.43,grocery,merchant_00320,Berlin,DE,device_0134
user_0068,2026-03-20 23:21:57,26.67,travel,merchant_00093,Delhi,IN,device_0088
user_0044,2026-03-25 16:54:57,40.25,travel,merchant_00336,Munich,DE,device_0218
user_0044,2026-03-22 00:42:57,38.37,travel,merchant_00299,Kano,NG,device_0136
user_0044,2026-03-25 02:57:57,53.43,travel,merchant_00354,New York,US,device_0128
user_0193,2026-03-21 06:15:57,25.88,grocery,merchant_00374,London,GB,device_0224
user_0021,2026-03-22 15:38:57,32.64,ecommerce,merchant_00229,Hamburg,DE,device_0073
user_0026,2026-03-23 08:09:57,16.43,fuel,merchant_00222,Hamburg,DE,device_0040
user_0051,2026-03-24 00:16:57,24.11,grocery,merchant_00329,Bengaluru,IN,device_0169
user_0064,2026-03-23 23:34:57,66.45,travel,merchant_00273,Bristol,GB,device_0128
user_0194,2026-03-25 11:46:57,79.72,electronics,merchant_00213,Austin,US,device_0060
user_0034,2026-03-26 06:01:57,69.83,pharmacy,merchant_00254,Berlin,DE,device_0018
user_0093,2026-03-22 03:19:57,17.98,ecommerce,merchant_00020,Rio,BR,device_0197
